QID,Wikidata_QID,
Q28629,Q553781,
Q28631,Q11439901,
Q28633,Q795957,
Q28635,Q110903928,
Q28637,Q10944192,
Q28639,Q11500882,
Q28641,Q10944189,
Q28643,Q109740832,
Q28645,Q11138213,
Q28647,Q109740919,
Q28650,Q17026423,
Q28651,Q11374418,
Q28654,Q10944072,
Q28655,Q11374426,
Q28658,Q10944076,
Q28659,Q11374427,
Q28662,Q1395433,
Q28663,Q109666432,
Q28666,Q11066208,
Q28667,Q109666451,
Q28670,Q11060544,
Q28671,Q109928699,
Q28674,Q11060828,
Q28675,Q11635662,
Q28678,Q65801119,
Q28679,Q11635684,
Q28682,Q1267918,
Q28683,Q111166299,
Q28686,Q795945,
Q28687,Q11256999,
Q28690,Q890100,
Q28691,Q108782671,
Q28694,Q1188536,
Q28695,Q3341474,
Q28698,Q1182520,
Q28699,Q109291206,
Q28702,Q1188302,
Q28703,Q11464501,
Q28706,Q8249129,
Q28707,Q11239151,
Q28711,Q106307327,
Q28714,Q6121495,
Q28715,Q106313304,
Q28718,Q27780051,
Q28719,Q106313735,
Q28722,Q2890091,
Q28723,Q106317034,
Q28726,Q8249260,
Q28727,Q11448007,
Q28730,Q1185205,
Q28731,Q109250178,
Q28734,Q878483,
Q28735,Q109250116,
Q28738,Q10941173,
Q28739,Q111292353,
Q28742,Q3178377,
Q28743,Q115596117,
Q28746,Q1581739,
Q28747,Q106768109,
Q28750,Q5952463,
Q28751,Q107172311,
Q28754,Q5952615,
Q28755,Q108908545,
Q28758,Q4163321,
Q28759,Q108909592,
Q28762,Q11073237,
Q28763,Q109323737,
Q28766,Q10892754,
Q28767,Q10933860,
Q28771,Q11432518,
Q28774,Q16907302,
Q28775,Q54867691,
Q28778,Q10892723,
Q28779,Q109250378,
Q28782,Q6398446,
Q28783,Q17219300,
Q28786,Q18654200,
Q28787,Q11463204,
Q28790,Q18654201,
Q28791,Q8062739,
Q28794,Q18654198,
Q28796,Q11606589,
Q28798,Q11094474,
Q28800,Q110889919,
Q28802,Q8254716,
Q28804,Q11581174,
Q28806,Q18653756,
Q28808,Q11581173,
Q28810,Q18653757,
Q28812,Q106916722,
Q28814,Q11074227,
Q28816,Q110155077,
Q28818,Q7314545,
Q28820,Q110155139,
Q28822,Q8250704,
Q28824,Q102246609,
Q28828,Q106652378,
Q28830,Q11094775,
Q28832,Q108902435,
Q28834,Q11094773,
Q28836,Q108902905,
Q28838,Q11094766,
Q28840,Q108426189,
Q28842,Q11094774,
Q28844,Q11402189,
Q28846,Q11094768,
Q28848,Q108902993,
Q28850,Q11094777,
Q28852,Q386144,
Q28854,Q11094776,
Q28856,Q106704248,
Q28858,Q22829248,
Q28860,Q134305584,
Q28862,Q11094772,
Q28864,Q11642056,
Q28866,Q11094770,
Q28868,Q108900231,
Q28870,Q11094771,
Q28872,Q108900264,
Q28874,Q11094769,
Q28876,Q8081728,
Q28878,Q11093796,
Q28880,Q97176778,
Q28882,Q11093844,
Q28884,Q11369367,
Q28886,Q11094004,
Q28888,Q11361103,
Q28890,Q11093705,
Q28892,Q11369356,
Q28894,Q11094582,
Q28896,Q109318943,
Q28898,Q11094580,
Q28900,Q110089075,
Q28903,Q11094013,
Q28904,Q108892811,
Q28907,Q11094656,
Q28908,Q109323908,
Q28911,Q11093839,
Q28912,Q110118939,
Q28915,Q22829252,
Q28916,Q110127389,
Q28919,Q11093890,
Q28920,Q110155535,
Q28923,Q11094796,
Q28924,Q109306780,
Q28927,Q11094482,
Q28928,Q110138831,
Q28931,Q11094291,
Q28932,Q108694777,
Q28935,Q22829263,
Q28936,Q108695163,
Q28939,Q11093657,
Q28940,Q111375244,
Q28943,Q11093656,
Q28944,Q11636756,
Q28947,Q18653746,
Q28948,Q108782994,
Q28951,Q18653745,
Q28952,Q108783097,
Q28955,Q11094472,
Q28956,Q108783392,
Q28959,Q11094473,
Q28960,Q109922373,
Q28963,Q3497230,
Q28964,Q62085262,
Q28967,Q45417350,
Q28968,Q108695071,
Q28971,Q19855834,
Q28972,Q106706221,
Q28975,Q65862119,
Q28976,Q40182899,
Q28979,Q65862123,
Q28980,Q11545506,
Q28983,Q11070312,
Q28984,Q108798295,
Q28987,Q334308,
Q28988,Q63683774,
Q28991,Q491773,
Q28992,Q108145857,
Q28995,Q16174338,
Q28996,Q108145820,
Q28999,Q16179557,
Q29000,Q1045296,
Q29003,Q488694,
Q29004,Q6547451,
Q29007,Q12618657,
Q29008,Q11475184,
Q29011,Q12586203,
Q29013,Q62601555,
Q29015,Q24859428,
Q29017,Q11438234,
Q29019,Q24856067,
Q29021,Q96715833,
Q29023,Q625340,
Q29025,Q108903320,
Q29027,Q496613,
Q29029,Q11437725,
Q29031,Q489646,
Q29033,Q108086903,
Q29034,Q6839165,
Q29037,Q11437718,
Q29038,Q6684451,
Q29041,Q109852529,
Q29042,Q16168637,
Q29045,Q109852534,
Q29046,Q16168653,
Q29049,Q109852540,
Q29050,Q6760589,
Q29053,Q109852590,
Q29054,Q27954103,
Q29057,Q109852613,
Q29058,Q55731211,
Q29061,Q11431988,
Q29062,Q16181966,
Q29065,Q11651869,
Q29066,Q470084,
Q29069,Q11432204,
Q29070,Q12583997,
Q29073,Q106764130,
Q29074,Q6783327,
Q29077,Q106764331,
Q29078,Q12608395,
Q29081,Q11420149,
Q29082,Q12625968,
Q29085,Q11265545,
Q29086,Q16219911,
Q29090,Q16180199,
Q29093,Q111019947,
Q29094,Q483008,
Q29097,Q111019990,
Q29098,Q61091886,
Q29102,Q12611762,
Q29105,Q111020084,
Q29106,Q12583628,
Q29109,Q11631969,
Q29110,Q16726628,
Q29113,Q11359181,
Q29114,Q12595546,
Q29117,Q604073,
Q29118,Q12607372,
Q29121,Q107167338,
Q29122,Q16164384,
Q29125,Q11545660,
Q29126,Q16173089,
Q29129,Q106729022,
Q29130,Q16182349,
Q29133,Q108084058,
Q29134,Q16177874,
Q29137,Q11545672,
Q29138,Q12626128,
Q29141,Q11355833,
Q29142,Q16180743,
Q29145,Q108084238,
Q29146,Q12583772,
Q29149,Q108084256,
Q29150,Q12583770,
Q29153,Q106664499,
Q29155,Q12615770,
Q29157,Q106664452,
Q29159,Q12603396,
Q29161,Q106669227,
Q29163,Q12583938,
Q29165,Q108142067,
Q29167,Q12626129,
Q29169,Q109830327,
Q29171,Q16177969,
Q29173,Q109795732,
Q29175,Q14178450,
Q29177,Q109308556,
Q29179,Q11093682,
Q29181,Q55527002,
Q29183,Q45482979,
Q29185,Q109321386,
Q29187,Q65908361,
Q29189,Q108850152,
Q29191,Q702734,
Q29193,Q11470818,
Q29195,Q45600299,
Q29197,Q134441213,
Q29199,Q28415647,
Q29201,Q6640068,
Q29203,Q45653365,
Q29205,Q11432132,
Q29207,Q28416610,
Q29209,Q11361001,
Q29211,Q5374627,
Q29213,Q11432130,
Q29215,Q10007,
Q29217,Q11432131,
Q29219,Q11093680,
Q29221,Q22127185,
Q29223,Q10941550,
Q29225,Q128851654,
Q29227,Q8254570,
Q29229,Q106651438,
Q29233,Q1071045,
Q29235,Q6785472,
Q29237,Q11608270,
Q29239,Q15923813,
Q29241,Q11106295,
Q29243,Q10923422,
Q29245,Q10470120,
Q29247,Q11132418,
Q29249,Q859974,
Q29251,Q11132583,
Q29253,Q110968498,
Q29255,Q30943745,
Q29257,Q110968623,
Q29259,Q11093685,
Q29261,Q62601375,
Q29263,Q6785516,
Q29265,Q11547569,
Q29267,Q8250486,
Q29271,Q30943764,
Q29273,Q110968239,
Q29275,Q11093674,
Q29277,Q110968614,
Q29279,Q11093686,
Q29281,Q109117404,
Q29283,Q30943756,
Q29285,Q109120191,
Q29287,Q30943769,
Q29290,Q111015738,
Q29291,Q8250321,
Q29294,Q11434968,
Q29295,Q8250386,
Q29298,Q3139674,
Q29299,Q30943782,
Q29302,Q3341488,
Q29303,Q45565076,
Q29306,Q3200263,
Q29307,Q11093689,
Q29310,Q106678509,
Q29311,Q11093690,
Q29314,Q109179606,
Q29315,Q11093687,
Q29318,Q110141741,
Q29319,Q11093688,
Q29322,Q110141809,
Q29323,Q11093684,
Q29326,Q106673511,
Q29327,Q6785433,
Q29330,Q109657183,
Q29331,Q11093676,
Q29334,Q108747363,
Q29335,Q45627441,
Q29338,Q109776058,
Q29339,Q11093678,
Q29342,Q17209483,
Q29343,Q11093681,
Q29346,Q11666829,
Q29347,Q5312921,
Q29350,Q109653395,
Q29351,Q556234,
Q29354,Q109653415,
Q29355,Q553753,
Q29358,Q17215815,
Q29359,Q15901154,
Q29362,Q17221127,
Q29363,Q795905,
Q29366,Q17213928,
Q29367,Q15950463,
Q29370,Q17215758,
Q29371,Q5291753,
Q29374,Q17228582,
Q29375,Q65801123,
Q29378,Q17218006,
Q29379,Q6422761,
Q29382,Q109667270,
Q29384,Q795866,
Q29386,Q17225988,
Q29388,Q890093,
Q29390,Q11423803,
Q29392,Q27778339,
Q29394,Q11605846,
Q29396,Q575628,
Q29398,Q17217052,
Q29400,Q1207443,
Q29402,Q108686204,
Q29404,Q629278,
Q29406,Q118697837,
Q29408,Q4133802,
Q29410,Q11374421,
Q29412,Q10944049,
Q29414,Q110070078,
Q29416,Q10944620,
Q29418,Q11500099,
Q29420,Q16075492,
Q29422,Q11374457,
Q29424,Q4163137,
Q29426,Q11126450,
Q29428,Q24841122,
Q29430,Q11374458,
Q29432,Q8005250,
Q29434,Q110049279,
Q29438,Q108454771,
Q29440,Q589259,
Q29442,Q850601,
Q29444,Q16259931,
Q29446,Q10892239,
Q29448,Q18654196,
Q29450,Q110820288,
Q29452,Q16904339,
Q29454,Q11614401,
Q29456,Q7314691,
Q29458,Q11495733,
Q29460,Q11094558,
Q29462,Q11495747,
Q29464,Q11094552,
Q29466,Q11459966,
Q29468,Q11094555,
Q29470,Q109352930,
Q29472,Q11094554,
Q29474,Q18700525,
Q29476,Q11094562,
Q29478,Q11380735,
Q29480,Q11094557,
Q29482,Q11374490,
Q29484,Q11094553,
Q29486,Q11122466,
Q29488,Q11094559,
Q29490,Q109681945,
Q29492,Q11094730,
Q29494,Q109682113,
Q29496,Q11094729,
Q29498,Q109682299,
Q29500,Q11094731,
Q29502,Q11380745,
Q29504,Q11094484,
Q29506,Q109682539,
Q29508,Q11094788,
Q29510,Q11409810,
Q29512,Q11094985,
Q29514,Q11467636,
Q29516,Q11094984,
Q29518,Q108056644,
Q29520,Q11093643,
Q29522,Q118697898,
Q29524,Q11093592,
Q29526,Q11627453,
Q29528,Q11093591,
Q29531,Q11368916,
Q29532,Q11093593,
Q29535,Q113163757,
Q29536,Q16904450,
Q29539,Q111309352,
Q29540,Q8254662,
Q29543,Q109120514,
Q29544,Q11093852,
Q29547,Q5118983,
Q29548,Q22829253,
Q29551,Q99517132,
Q29552,Q11094674,
Q29555,Q108856020,
Q29556,Q11094789,
Q29559,Q111020660,
Q29560,Q11093999,
Q29563,Q11397435,
Q29564,Q11093998,
Q29567,Q111023840,
Q29568,Q11094949,
Q29571,Q111023845,
Q29572,Q11094947,
Q29575,Q111023851,
Q29576,Q11094945,
Q29579,Q111023854,
Q29580,Q11094667,
Q29583,Q11400597,
Q29584,Q11094666,
Q29587,Q110068561,
Q29588,Q22829305,
Q29592,Q11093594,
Q29595,Q11400604,
Q29596,Q45436813,
Q29599,Q110068432,
Q29600,Q45616859,
Q29603,Q109849770,
Q29604,Q45417351,
Q29607,Q108852816,
Q29608,Q37682,
Q29611,Q109849406,
Q29612,Q6788865,
Q29615,Q109120175,
Q29616,Q12615747,
Q29619,Q11449185,
Q29620,Q483821,
Q29624,Q12615920,
Q29627,Q11621369,
Q29628,Q624197,
Q29631,Q109235830,
Q29632,Q12613893,
Q29635,Q11459023,
Q29636,Q12585205,
Q29639,Q110176348,
Q29640,Q16181541,
Q29643,Q106680380,
Q29644,Q16177927,
Q29647,Q85884368,
Q29648,Q12586496,
Q29651,Q108452305,
Q29652,Q12584013,
Q29655,Q115745935,
Q29656,Q12621807,
Q29659,Q106313352,
Q29660,Q12610805,
Q29663,Q112058082,
Q29664,Q16171523,
Q29667,Q111254752,
Q29668,Q12596358,
Q29671,Q108843797,
Q29672,Q16181609,
Q29675,Q10517111,
Q29676,Q12613322,
Q29679,Q108454025,
Q29680,Q12607473,
Q29683,Q8513870,
Q29684,Q12607560,
Q29687,Q11394460,
Q29688,Q12607566,
Q29691,Q109832291,
Q29692,Q12591055,
Q29695,Q109832315,
Q29696,Q12615811,
Q29699,Q109937135,
Q29700,Q12586338,
Q29703,Q110271548,
Q29704,Q31180747,
Q29707,Q106680397,
Q29708,Q16171878,
Q29711,Q109650418,
Q29712,Q12610263,
Q29715,Q11239167,
Q29717,Q12610264,
Q29719,Q110271561,
Q29721,Q12610265,
Q29723,Q110271569,
Q29725,Q5360433,
Q29727,Q6606602,
Q29729,Q12603524,
Q29731,Q110271717,
Q29733,Q12614572,
Q29735,Q110271060,
Q29737,Q6420748,
Q29739,Q108454778,
Q29741,Q31180748,
Q29744,Q10565635,
Q29745,Q12613396,
Q29748,Q109650687,
Q29749,Q12625069,
Q29752,Q110271440,
Q29753,Q6648114,
Q29756,Q110271469,
Q29757,Q21060819,
Q29760,Q110271595,
Q29761,Q486298,
Q29764,Q106679747,
Q29765,Q12624046,
Q29768,Q108745082,
Q29769,Q16262622,
Q29772,Q112058076,
Q29773,Q16171562,
Q29776,Q6832474,
Q29777,Q6584412,
Q29780,Q110285305,
Q29781,Q61092681,
Q29784,Q109921744,
Q29785,Q7237869,
Q29788,Q109921660,
Q29789,Q16182120,
Q29792,Q10514801,
Q29793,Q22098599,
Q29796,Q108807644,
Q29797,Q28699306,
Q29800,Q108807732,
Q29801,Q28699509,
Q29804,Q11451596,
Q29805,Q702588,
Q29808,Q8012693,
Q29809,Q16603532,
Q29812,Q108807754,
Q29813,Q18653044,
Q29816,Q108807765,
Q29817,Q18668815,
Q29820,Q109649776,
Q29821,Q19854960,
Q29824,Q109649780,
Q29825,Q12626130,
Q29828,Q109656209,
Q29829,Q12613250,
Q29832,Q109656346,
Q29833,Q106859012,
Q29836,Q109656349,
Q29837,Q12618606,
Q29840,Q110903090,
Q29841,Q483509,
Q29844,Q110644825,
Q29845,Q483143,
Q29848,Q110644932,
Q29849,Q486286,
Q29852,Q110645520,
Q29853,Q484610,
Q29856,Q110645524,
Q29857,Q498166,
Q29860,Q110645536,
Q29861,Q484809,
Q29864,Q108884486,
Q29865,Q15924486,
Q29868,Q108884497,
Q29869,Q6760559,
Q29872,Q10729339,
Q29873,Q16220043,
Q29876,Q11048952,
Q29877,Q28699009,
Q29880,Q134299242,
Q29881,Q489402,
Q29884,Q108490964,
Q29885,Q487569,
Q29889,Q6642702,
Q29891,Q10729502,
Q29893,Q12624628,
Q29895,Q108747388,
Q29897,Q15846485,
Q29900,Q11619294,
Q29901,Q16170845,
Q29904,Q11619295,
Q29905,Q14943458,
Q29908,Q128865446,
Q29909,Q483631,
Q29912,Q110780813,
Q29913,Q16176280,
Q29916,Q110781080,
Q29917,Q15848284,
Q29920,Q316952,
Q29921,Q12610811,
Q29924,Q110894738,
Q29925,Q12607427,
Q29928,Q11516957,
Q29929,Q16184191,
Q29932,Q11245188,
Q29933,Q12592824,
Q29936,Q109233981,
Q29937,Q24856094,
Q29940,Q109235490,
Q29941,Q12615803,
Q29944,Q109235768,
Q29945,Q18233831,
Q29948,Q109235934,
Q29949,Q624541,
Q29952,Q110874612,
Q29953,Q15940002,
Q29956,Q109339639,
Q29957,Q483641,
Q29960,Q8514891,
Q29961,Q16188670,
Q29964,Q111081164,
Q29965,Q97351135,
Q29968,Q861797,
Q29970,Q97351134,
Q29972,Q106701495,
Q29974,Q11094818,
Q29976,Q109652101,
Q29978,Q22829212,
Q29980,Q11629683,
Q29982,Q65908412,
Q29984,Q110894905,
Q29986,Q45541856,
Q29988,Q110894958,
Q29992,Q110894975,
Q29994,Q28416469,
Q29996,Q106650419,
Q29998,Q5374631,
Q30000,Q11466828,
Q30002,Q65800444,
Q30004,Q109442545,
Q30006,Q45549769,
Q30009,Q110967900,
Q30010,Q3784373,
Q30013,Q110967942,
Q30014,Q5374652,
Q30017,Q110968962,
Q30018,Q8250482,
Q30021,Q110968991,
Q30022,Q5374632,
Q30025,Q110968686,
Q30026,Q8250426,
Q30029,Q110825119,
Q30030,Q8250742,
Q30033,Q22127101,
Q30034,Q8250509,
Q30037,Q106680410,
Q30041,Q11445794,
Q30042,Q11094833,
Q30045,Q11402161,
Q30046,Q11094834,
Q30049,Q98734485,
Q30050,Q11094832,
Q30053,Q109657076,
Q30054,Q11094835,
Q30057,Q109657136,
Q30058,Q11075037,
Q30061,Q110894940,
Q30062,Q11094811,
Q30065,Q110894972,
Q30066,Q10928516,
Q30069,Q11453292,
Q30070,Q11125184,
Q30073,Q118746924,
Q30074,Q11060310,
Q30077,Q109595830,
Q30078,Q10955557,
Q30081,Q5370070,
Q30082,Q11072596,
Q30085,Q109658471,
Q30086,Q11094586,
Q30089,Q11574913,
Q30090,Q8250315,
Q30093,Q109657534,
Q30094,Q20062733,
Q30097,Q6784614,
Q30098,Q11613490,
Q30101,Q11094821,
Q30102,Q10860010,
Q30105,Q11094815,
Q30106,Q10860067,
Q30109,Q11094829,
Q30110,Q108496270,
Q30113,Q11094817,
Q30114,Q10860014,
Q30117,Q11094816,
Q30118,Q11608307,
Q30121,Q11094825,
Q30122,Q11608449,
Q30125,Q11094820,
Q30129,Q11094819,
Q30133,Q6784685,
Q30137,Q6784648,
Q30141,Q11094823,
Q30143,Q7141819,
Q30145,Q198136,
Q30147,Q11670311,
Q30149,Q11094827,
Q30153,Q8249068,
Q30155,Q11464817,
Q30157,Q5312818,
Q30159,Q11495036,
Q30161,Q10938574,
Q30163,Q11630343,
Q30165,Q11074457,
Q30167,Q11641624,
Q30169,Q553758,
Q30171,Q11614427,
Q30173,Q553746,
Q30175,Q11422777,
Q30177,Q796034,
Q30179,Q11458651,
Q30181,Q4499263,
Q30183,Q29841158,
Q30185,Q557219,
Q30187,Q12144213,
Q30189,Q8249154,
Q30191,Q110450461,
Q30193,Q8070727,
Q30195,Q108056731,
Q30198,Q10941914,
Q30199,Q110967963,
Q30202,Q10376543,
Q30203,Q11520258,
Q30206,Q795860,
Q30207,Q11520260,
Q30210,Q9384015,
Q30211,Q11394796,
Q30214,Q795965,
Q30215,Q7142354,
Q30218,Q890096,
Q30219,Q7004274,
Q30222,Q27758553,
Q30223,Q11653022,
Q30226,Q575286,
Q30227,Q109319091,
Q30230,Q1156961,
Q30231,Q10933696,
Q30234,Q6121482,
Q30235,Q5365056,
Q30238,Q4120578,
Q30239,Q111018721,
Q30242,Q15952963,
Q30243,Q11535640,
Q30246,Q10944084,
Q30247,Q11520114,
Q30250,Q10944145,
Q30251,Q111024331,
Q30254,Q10944647,
Q30255,Q111024333,
Q30258,Q5948312,
Q30259,Q111024400,
Q30262,Q7239593,
Q30263,Q110653327,
Q30267,Q109901005,
Q30270,Q7239680,
Q30271,Q109900851,
Q30274,Q575375,
Q30275,Q11400105,
Q30278,Q18654197,
Q30280,Q111043261,
Q30282,Q7314810,
Q30284,Q109924248,
Q30286,Q11094073,
Q30288,Q108887512,
Q30290,Q11094075,
Q30292,Q108887622,
Q30294,Q11094074,
Q30296,Q11420696,
Q30298,Q11094076,
Q30300,Q109680475,
Q30302,Q11094499,
Q30304,Q109923252,
Q30306,Q11094498,
Q30308,Q109923770,
Q30310,Q11093659,
Q30312,Q11547586,
Q30316,Q110155903,
Q30318,Q11093584,
Q30320,Q109805806,
Q30322,Q11094171,
Q30324,Q8515140,
Q30326,Q11093607,
Q30328,Q1142657,
Q30331,Q8254651,
Q30332,Q17220979,
Q30335,Q11094507,
Q30336,Q110653040,
Q30339,Q22829254,
Q30340,Q11547588,
Q30343,Q11094114,
Q30344,Q11547566,
Q30347,Q11094128,
Q30348,Q109669623,
Q30351,Q11094601,
Q30352,Q109669816,
Q30355,Q11094602,
Q30356,Q109670102,
Q30359,Q11094690,
Q30363,Q11094694,
Q30364,Q11520156,
Q30367,Q11094067,
Q30368,Q110733970,
Q30371,Q18653755,
Q30372,Q11399392,
Q30375,Q11094758,
Q30376,Q106672357,
Q30377,Q116147537,
Q30379,Q45417354,
Q30380,Q11556789,
Q30383,Q14304,
Q30384,Q11545468,
Q30387,Q6853912,
Q30388,Q108747110,
Q30391,Q16176271,
Q30392,Q11399214,
Q30395,Q16180324,
Q30396,Q11520508,
Q30399,Q12583779,
Q30403,Q486251,
Q30404,Q3072989,
Q30407,Q483255,
Q30411,Q12615719,
Q30415,Q12601920,
Q30419,Q12583601,
Q30423,Q12624397,
Q30427,Q12608235,
Q30428,Q110738091,
Q30431,Q16177810,
Q30432,Q11516798,
Q30435,Q12586328,
Q30436,Q111097357,
Q30439,Q16185153,
Q30440,Q11534541,
Q30441,Q81109,
Q30443,Q12626055,
Q30444,Q110624971,
Q30447,Q16188487,
Q30448,Q110641594,
Q30451,Q12616169,
Q30452,Q111021138,
Q30453,Q7183085,6000000003645859795
Q30455,Q12615804,
Q30456,Q8514599,
Q30459,Q12616001,
Q30460,Q110969119,
Q30463,Q12603389,
Q30464,Q6638400,
Q30467,Q16182186,
Q30468,Q6637949,
Q30471,Q12603366,
Q30472,Q6638174,
Q30475,Q16176551,
Q30476,Q111107368,
Q30479,Q16180315,
Q30480,Q111107524,
Q30483,Q12602529,
Q30484,Q111307006,
Q30487,Q16181954,
Q30488,Q11547548,
Q30491,Q12603365,
Q30492,Q8081735,
Q30495,Q16181856,
Q30496,Q10520501,
Q30499,Q16181913,
Q30500,Q11605867,
Q30503,Q6798361,
Q30504,Q11455741,
Q30507,Q6799467,
Q30508,Q8515360,
Q30511,Q12607366,
Q30512,Q109936519,
Q30515,Q31180754,
Q30516,Q109936539,
Q30519,Q31180751,
Q30520,Q134625595,
Q30523,Q16176612,
Q30524,Q134625733,
Q30527,Q108337049,
Q30528,Q11431981,
Q30531,Q11039371,
Q30532,Q11596973,
Q30535,Q12599608,
Q30536,Q108850859,
Q30539,Q7517270,
Q30540,Q8081570,
Q30543,Q16220076,
Q30544,Q108860940,
Q30547,Q12604826,
Q30548,Q111043024,
Q30551,Q11064502,
Q30552,Q109330502,
Q30555,Q11064500,
Q30556,Q111203103,
Q30559,Q624747,
Q30560,Q111203738,
Q30563,Q6729471,
Q30565,Q111158630,
Q30567,Q6760659,
Q30569,Q111158869,
Q30571,Q55737229,
Q30573,Q11552185,
Q30575,Q10876835,
Q30577,Q11552187,
Q30579,Q16180306,
Q30581,Q111217523,
Q30583,Q485023,
Q30585,Q11552189,
Q30587,Q4798146,
Q30589,Q110141706,
Q30591,Q27952689,
Q30593,Q110141717,
Q30595,Q85983639,
Q30597,Q11551935,
Q30599,Q16172029,
Q30601,Q111081648,
Q30603,Q16160771,
Q30605,Q111182287,
Q30607,Q11074080,
Q30609,Q11552071,
Q30611,Q108673894,
Q30613,Q111175125,
Q30615,Q12610353,
Q30617,Q111202425,
Q30619,Q338403,
Q30621,Q18011475,
Q30623,Q6814638,
Q30625,Q111021173,
Q30628,Q16172475,
Q30629,Q109818765,
Q30632,Q61092814,
Q30633,Q111143639,
Q30636,Q6814586,
Q30637,Q111143782,
Q30640,Q486266,
Q30641,Q6529334,
Q30644,Q14626387,
Q30645,Q11574001,
Q30648,Q484246,
Q30649,Q110308933,
Q30652,Q19856007,
Q30653,Q1377984,
Q30656,Q55738112,
Q30657,Q110155176,
Q30660,Q15918680,
Q30661,Q110154886,
Q30664,Q12622411,
Q30665,Q110599290,
Q30668,Q484359,
Q30669,Q108747085,
Q30672,Q484749,
Q30673,Q11593772,
Q30676,Q11074192,
Q30677,Q108747061,
Q30680,Q6642697,
Q30681,Q109833074,
Q30684,Q11094636,
Q30685,Q11255670,
Q30688,Q22829216,
Q30689,Q2258118,
Q30693,Q24894252,
Q30696,Q45466972,
Q30697,Q26964090,
Q30700,Q45657275,
Q30701,Q26964159,
Q30704,Q28416471,
Q30705,Q11439372,
Q30708,Q45572114,
Q30709,Q111023551,
Q30712,Q8254686,
Q30713,Q10791039,
Q30716,Q4667238,
Q30717,Q111023508,
Q30720,Q4122044,
Q30721,Q128865514,
Q30726,Q11436435,
Q30728,Q11094630,
Q30730,Q11436344,
Q30732,Q11094631,
Q30734,Q11436415,
Q30736,Q16603606,
Q30738,Q11651864,
Q30740,Q11094647,
Q30742,Q108908703,
Q30744,Q10931699,
Q30746,Q108909252,
Q30748,Q11131846,
Q30750,Q11495754,
Q30752,Q15953421,
Q30754,Q106809077,
Q30756,Q10941117,
Q30758,Q106764599,
Q30760,Q11117345,
Q30762,Q11467561,
Q30764,Q11065028,
Q30766,Q106650315,
Q30768,Q8250808,
Q30770,Q108909224,
Q30773,Q8250841,
Q30774,Q3341470,
Q30777,Q8250571,
Q30778,Q109130659,
Q30781,Q8250498,
Q30782,Q109130899,
Q30785,Q8250627,
Q30786,Q11500870,
Q30789,Q8250643,
Q30790,Q106680510,
Q30793,Q30943749,
Q30794,Q1202670,
Q30797,Q8250526,
Q30798,Q11500521,
Q30801,Q30943663,
Q30802,Q108910764,
Q30805,Q6784766,
Q30806,Q11596984,
Q30809,Q11094632,
Q30810,Q110068994,
Q30813,Q11094644,
Q30814,Q110844725,
Q30817,Q11094638,
Q30818,Q110948513,
Q30821,Q11094645,
Q30822,Q1185032,
Q30825,Q11094637,
Q30826,Q110070100,
Q30829,Q11094649,
Q30830,Q11500478,
Q30833,Q11094635,
Q30834,Q11500504,
Q30837,Q11094639,
Q30838,Q11500556,
Q30841,Q7227532,
Q30842,Q110070055,
Q30845,Q11094634,
Q30846,Q110069974,
Q30849,Q11094641,
Q30850,Q11651444,
Q30853,Q11094643,
Q30854,Q110069999,
Q30857,Q5312793,
Q30858,Q11500480,
Q30861,Q10941170,
Q30862,Q115586990,
Q30865,Q10941022,
Q30866,Q115587148,
Q30869,Q26209802,
Q30870,Q2880879,
Q30873,Q556181,
Q30874,Q11546111,
Q30877,Q553840,
Q30878,Q106652306,
Q30881,Q796039,
Q30882,Q27917325,
Q30885,Q8249167,
Q30886,Q11587213,
Q30889,Q11042349,
Q30890,Q840245,
Q30893,Q10944058,
Q30894,Q11388055,
Q30897,Q8363852,
Q30898,Q109331256,
Q30901,Q795891,
Q30902,Q109921507,
Q30905,Q890082,
Q30906,Q11447194,
Q30909,Q27778662,
Q30910,Q109901736,
Q30912,Q2888519,
Q30915,Q10505317,
Q30916,Q1184849,
Q30919,Q113226894,
Q30920,Q1184838,
Q30923,Q1098095,
Q30924,Q1157091,
Q30927,Q106916906,
Q30928,Q6401776,
Q30931,Q110854943,
Q30932,Q5952023,
Q30935,Q107166859,
Q30936,Q16077210,
Q30939,Q108129884,
Q30940,Q17163668,
Q30943,Q11578686,
Q30944,Q37151,
Q30947,Q11578643,
Q30948,Q6669597,
Q30951,Q11106813,
Q30952,Q133571110,
Q30955,Q11107033,
Q30959,Q20042364,
Q30963,Q110249944,
Q30964,Q133571005,
Q30967,Q110943655,
Q30968,Q16159585,
Q30971,Q11142452,
Q30972,Q8249304,
Q30975,Q108935693,
Q30976,Q8249165,
Q30979,Q110116888,
Q30980,Q589275,
Q30983,Q110116948,
Q30984,Q10892739,
Q30987,Q108693973,
Q30988,Q17040799,
Q30991,Q109116406,
Q30992,Q10742496,
Q30995,Q11383458,
Q30996,Q11139221,
Q30999,Q108184549,
Q31000,Q7314897,
Q31003,Q106774156,
Q31004,Q11094117,
Q31007,Q106774665,
Q31008,Q11094118,
Q31011,Q108842299,
Q31012,Q11094161,
Q31015,Q109790395,
Q31016,Q22829221,
Q31019,Q108057833,
Q31020,Q11094224,
Q31023,Q110010064,
Q31027,Q11459869,
Q31028,Q11093961,
Q31031,Q107172274,
Q31032,Q11093569,
Q31035,Q107172278,
Q31036,Q11094721,
